Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
66f2aa9c2fca622a5567cdabb73e9d6f	d__Eukaryota; k__Animalia; p__Cnidaria; c__Scyphozoa; o__Coronatae; f__Coronatae; g__Coronatae; s__Atolla_vanhoeffeni	0.9999968954752506
7dd385ce60a86ccc9afecd73d21fe54c	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.9999999831323267
77346ce39ada8fd815aa222cb5271f92	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9999833974022118
f8d28a949b7f0508e92f4c470c9032d7	d__Eukaryota; k__Animalia; p__uncultured; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.999163800597347
bf9d70bc6d65bd1874fce3aa7894d077	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.971551841066075
c38fa1d91765da2dcb918b509321771e	d__Eukaryota; k__Animalia; p__Ctenophora; c__Tentaculata; o__Cydippida; f__Cydippida; g__Cydippida; s__Undescribed_mertensiid	0.9038770754469596
01d454571201946481b2e43ba9cf04a0	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.9693038023293596
6ff11355945f60ff9eb4489a0fefa0ed	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.999337327231891
0c7a1b36a55ed09019e0349c51eec7f3	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_metazoan	0.9414713943417582
c980e16c7a927570f0e8e5f5c2641487	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9999970276385264
f8dc0598dfb6e3279407f37a14812970	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Trachymedusae; f__Trachymedusae; g__Trachymedusae; s__Pantachogon_haeckeli	0.9999977415380452
b686b4389b069789c838eed23a249c5e	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9975343865820517
9f21969142733f6883477e698cdb32fa	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9929577575784336
4986c929c5a1c1e13f0e3e6e432acec7	d__Eukaryota	0.9999999999999865
ff6d690d0a3755e34e3f24e583e19c93	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.9999595540780988
ef3f8b3904f832327ed1a2f8c3bd8526	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae	0.9989754150094682
efdd0511ae419c68f0428efe568c2434	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__Sinocalanus_sinensis	0.9105780897147762
1bb66042ac7794ed2ec3834ce78d43f1	d__Eukaryota; k__Animalia; p__uncultured; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.9586314659463915
6c6cf16fb21bef83332b62da58a75a45	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.9446920059890576
016ab1cfad3534e7a3d79a4c5f33033b	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9727099174673494
3344e0753b88c8aa8359d33c943a68f5	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.9975677304273248
365c7b8a2b619da4d520dc72698a3a6e	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Siphonophorae; f__Siphonophorae; g__Siphonophorae	0.9999945219169416
052686d6eddfee9f88fd9f07d78e1091	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.9987638259227116
59cfb6ceb61511d4774fc85810c5dc42	d__Eukaryota; k__Animalia; p__Cnidaria; c__Scyphozoa; o__Semaeostomeae; f__Semaeostomeae; g__Semaeostomeae; s__Phacellophora_camtschatica	0.9999999997478994
e1f2dc6ca63aec5746d9321b41a4aa8e	d__Eukaryota	0.9999999880579737
f60fa3398938e5e640395b870e5169c3	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa	0.9770201587057254
792972f1ede5928ea461e61690c7709a	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.8708514728950009
50257fd73cb96e7f8be552ce844a5e47	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.999973808280048
d51c1867b9c23f1888ba8d80c0e4d571	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9999725110831182
681981f442955339df0f6d49b657e52a	d__Eukaryota; k__Animalia; p__Ctenophora; c__Tentaculata; o__Cydippida; f__Cydippida; g__Cydippida; s__Undescribed_mertensiid	0.9434345604390717
ffdbbe8ceffb57716b0ea5c50b399dfe	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Anthoathecata; f__Anthoathecata; g__Anthoathecata; s__Pandea_sp.	0.999722020155981
9beebe8fe438b2e1b863d423d491b268	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Narcomedusae; f__Narcomedusae; g__Narcomedusae; s__Solmissus_marshalli	0.9999984824146969
7fd4cdba340e8bc1489e2adecd7b2154	d__Eukaryota; k__Animalia; p__Annelida; c__Polychaeta; o__Phyllodocida; f__Phyllodocida; g__Phyllodocida; s__Nephtys_hombergii	0.9951325233426506
1e4ba46d75ff78ccd3d95491bd321fef	d__Eukaryota; k__Animalia	0.852641180392518
fca487895ba94c80f854cbe96fb041a5	d__Eukaryota	0.999997005784258
d1ae5258855431da6cb5383eac9c112f	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9885673505808117
715a0951fc8cb2f996baa81b5740378a	d__Eukaryota; k__Animalia; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia; g__Mammalia	0.9789241264592847
0ae87e229c9846270aa798af93b44825	d__Eukaryota; k__Animalia; p__uncultured; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_eukaryote	0.9534390230455227
b24af785e3b4b070fa58ad8803f6a379	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9998460945356548
099c75b7b62ae1bbfa3cb8fcc7d3a3fd	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9992207279614593
81e82fcb292a89e7f63af97126d97ec2	d__Eukaryota; k__Animalia; p__Chaetognatha; c__Sagittoidea; o__Monophragmophora; f__Monophragmophora; g__Monophragmophora; s__Xenokrohnia_sorbei	0.9408633640603072
6d20de8f30e690dd2b000518fea00757	d__Eukaryota; k__Animalia; p__Ctenophora; c__Tentaculata; o__Cydippida; f__Cydippida; g__Cydippida; s__Lampea_pancerina	0.8463700229332184
fc1077d723d57e82fc1344524033fb6f	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Trachylinae; f__Trachylinae; g__Trachylinae; s__uncultured_eukaryote	0.9999985909298468
79e9ae5111b969edd6193bc6dc172a76	d__Eukaryota; k__Animalia; p__Ctenophora	0.9999934211566167
94d2cdd5e1d81d8b60ffafe129d84271	d__Eukaryota; k__Animalia; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae; s__uncultured_eukaryote	0.9818448353792772
58281c80296ed694087aadda72a2807d	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.8002379146529288
b1e6f699cfa63e026361434d858d728b	d__Eukaryota; k__Animalia	0.8291771697442156
7eefe15d7b7fe21d9d738748f5970d5f	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.9478697753249911
bbcd03bb6a6db7faa0c9b64b57db0378	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda	0.9419993755353298
02ff37334f005e7518269da46573fa25	d__Eukaryota; k__Animalia	0.8704456564036364
9aa56e3ade394e78f1bba947ad8e020c	d__Eukaryota; k__Animalia; p__Cnidaria; c__Hydrozoa; o__Narcomedusae; f__Narcomedusae; g__Narcomedusae; s__Cunina_frugifera	0.9999692799875938
b3a8ed588b50de7ea7fec9913ff9ba64	d__Eukaryota; k__Animalia	0.8052430213540258
3e49921662e4a345b4622d5934d53d6e	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.9999132757761398
33fa9b95db0c81a921f0bd6c26ca270d	d__Eukaryota; k__Animalia	0.8675171489132998
3fa981cfe604116a80da9d1d3b5813f0	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__uncultured_eukaryote	0.99438204667913
fb5eebb6983a17c092cafea61880d618	d__Eukaryota	0.9999999999978054
11d06a7d36661358d0119170b3fdfcb8	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.9061380226829815
96a68a609a37d8a636105c575544824e	d__Eukaryota; k__Animalia; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__uncultured_eukaryote	0.9972137813359887
e02b92ca6d500b3beec898db13e92356	d__Eukaryota; k__Animalia; p__Cnidaria	0.9019598277865197
