Feature ID	Taxon	Confidence	Consensus	Method
#q2:types	categorical	categorical	categorical	categorical
15e54b8c69396cb97ef989076c23652f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.985578645	1	sklearn
15e5f150fe9b716d40afd665a9cee85f	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.857186513	1	sklearn
15e7c40dad740b5a224adcb5edd3be13	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.960947654	1	sklearn
15ef324eb61f54cf602b4a7c3f9ab14f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-25;Dino-Group-II-Clade-25_X;Dino-Group-II-Clade-25_X_sp.;	0.996722792	1	sklearn
15ef89ca0474faf09f5a303aeb7d5587	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.998713448	1	sklearn
15f11ec24be422a20369f82af2fbf3dd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	0.999855718	1	sklearn
15f22cc7bd82c40e198ca563c868c822	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.997496772	1	sklearn
1611e3c3d881647ad2defd9a5912ffe7	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.854891	1	sklearn
161645ed7dd1d81599708ebd836345ed	Eukaryota	0.993193447	1	sklearn
161a30857c3d16a707e893ec07a03373	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.962368665	1	sklearn
161c36c6c26d710a4a62e0651f604a5b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.995034112	1	sklearn
161ed2b509847b8110088ecceec99a1f	Eukaryota;Obazoa;Opisthokonta	0.995810764	1	sklearn
161ee86b1d7a213c426c84ace1ef8972	Eukaryota	0.99524135	1	sklearn
16220e9647345056c8867ee1b6f21a71	Eukaryota	0.994319942	1	sklearn
162734711873a59a1c6fce67f30265ce	Eukaryota;Archaeplastida	0.814679229	1	sklearn
16298355fe17ac3527a559bb808381fe	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ib;RAD-B_X_Group-Ib_X;RAD-B_X_Group-Ib_X_sp.;	0.816311626	1	sklearn
1630b209e719bdef9ddc7c3c0515b249	Eukaryota	0.995508527	1	sklearn
16428a645e064b8129a676ad94e16c42	Eukaryota	0.994992834	1	sklearn
1645b1f40017d54c9194c225e77dbe11	Eukaryota	0.995267777	1	sklearn
164f990675712dc70867a92b496ffed0	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xg;RAD-A_Xg_X;RAD-A_Xg_X_sp.;	0.953288902	1	sklearn
165a71836afb63daaf85bd011ac5dd42	Eukaryota	0.994911856	1	sklearn
1666f021bfa7e53b98f5b0d2f9793277	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3J;MAST-3J_sp.;	0.993232721	1	sklearn
166a74bb359df01fa1e6020c93c91e59	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.997591141	1	sklearn
166ede6e27520927928749b0e9c47460	Eukaryota;TSAR;Alveolata	0.820126723	1	sklearn
167991e99b6ac6aa521bb1665c59e69c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.945505998	1	sklearn
167adaf39b603d7f01c02c0b99437999	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-8;Dino-Group-I-Clade-8_X;Dino-Group-I-Clade-8_X_sp.;	0.999998117	1	sklearn
167c39e7c411e38c279c73bfac404282	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Cannobotryidae;Cannobotryidae_X;Cannobotryidae_X_sp.;	0.973484997	1	sklearn
1681905ed689d2d285ccbae913a6da59	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;		0.967	VSEARCH
1682322d9af42016039246febab6ae77	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Eucyrtidiidae;Eucyrtidium;Eucyrtidium_hexastichum;		1	VSEARCH
1697144f2608519c4241dc33170c73bc	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	0.999978427	1	sklearn
169ad6b0940fa6ecbe74e1a6bfb32501	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.880720219	1	sklearn
16abda3fd58d1aaddedd45d26bf788a8	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Lophophaenidae;Peromelissa;Peromelissa_tricuspidata;	0.994181415	1	sklearn
16b1e3e81c61786f64521090520958c9	Eukaryota;TSAR;Telonemia;Telonemia_X;Telonemia_XX;Telonemia_XXX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	0.9998919	1	sklearn
16b2117515db5b37717057ce4f79f8c4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;	0.999833336	1	sklearn
16b59af969c77e7f528f1431b1191fca	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12A;MAST-12A_sp.;	0.897848555	1	sklearn
16b73a187f92d06a0083c3d6d1585618	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.999161121	1	sklearn
16c4aaa466814290b7e7526c69e8ce1c	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	0.999099558	1	sklearn
16c54b8e346240d081e31a9d0b97d636	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.970153263	1	sklearn
16c8470108fad6650e8298a1d4da699d	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Pseudocolliniidae;Pseudocolliniidae_X;Pseudocolliniidae_X_sp.;		1	VSEARCH
16d84114edb1fe50b87837edd42507f2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.925179242	1	sklearn
16d934532ffa11e83ae3af89b7f53710	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Ophryoglenida	0.854197975	1	sklearn
16db253da40a9e43449251233d22f5dc	Eukaryota	0.994120288	1	sklearn
16de3dceccb27e369d811d509e72716d	Eukaryota	0.993423288	1	sklearn
16debf2cbdc03454808b0e6db1a6b99c	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenophyceae	0.97919211	1	sklearn
16f4138ed1a0b28e3848696cda3f8e03	Eukaryota	0.952356245	1	sklearn
16faf75961946fad5434bca164ed845d	Eukaryota	0.995412493	1	sklearn
16fee9c4efdc7016144f671c6e7466eb	Eukaryota	0.995899301	1	sklearn
16ff4def37b0ed71f5650272cde549da	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.988095976	1	sklearn
170566a387dc3685cea6d6ac8c8800c0	Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Rhodotorula		0.875	VSEARCH
1705cca43a5f9dc8f8aa833a2dc724e2	Eukaryota	0.999080822	1	sklearn
170623cf27711a9d47202339074e98b5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	0.996704844	1	sklearn
170bd5a18ba59d96dbfea3838c65040f	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;		1	VSEARCH
17175bd44bcb18eae4d04a098a254c29	Eukaryota;TSAR;Alveolata;Ciliophora	0.99000131	1	sklearn
171db221e48c0abc83b25531af55ee4f	Eukaryota	0.994716881	1	sklearn
171e0c8c80f1f0ef7c08fff8f7e4696f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.9787256	1	sklearn
17220fd826c242d285e17bc04b0520ce	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.866395455	1	sklearn
1722e3d7afc74e3c1b05765c5625b44a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.982939121	1	sklearn
172512ac06d5980bc08f24f1f80bbaac	Eukaryota	0.992207733	1	sklearn
172b49faa18a60c7d83af4a06afe2c81	Eukaryota	0.984512706	1	sklearn
173491bab4c7ae21bdc592b175ccccd0	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;		1	VSEARCH
1737487aeae683776db7de6c630f2a8c	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Choreotrichida_X;Choreotrichida_XX;Choreotrichida_XX_sp.;	0.962503199	1	sklearn
174280bf2814e2ef3159a8ed0da6138c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium_sp.;	0.990987008	1	sklearn
1743365961a81e0c16587fdbd1d256f2	Eukaryota	0.986415818	1	sklearn
174471cf808d759b5d1dd9653a8cd09c	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.876544323	1	sklearn
174a0566aeffdd179b1c4ce0de79d23c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;		1	VSEARCH
174aa635a7848a34948991b5273b338c	Eukaryota;TSAR;Stramenopiles	0.995452667	1	sklearn
174e49b8396fc7921a528be90627ab0c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.835133207	1	sklearn
175287981da8becca7f1bdd0716c021a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.930366562	1	sklearn
1753d1b144dd00e75684bed6ab5ceca1	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.871956755	1	sklearn
175b11660b6e74622d0fc35543a7325a	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.992876137	1	sklearn
175be136b03faa9b033027ea5cf014a3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.829338685	1	sklearn
175c8dd01620ec14d4d75fef0b4d5681	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon	0.810490075	1	sklearn
175ca88c68c6a9366176fdb8782ba6cb	Eukaryota	0.999706899	1	sklearn
175e9b482d3f9a57e30aee1489a76861	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida	0.999490937	1	sklearn
1763b224772154666d3c7c8e8de16a97	Eukaryota;TSAR	0.827684525	1	sklearn
176a3a7e779c5ce966088d7b06a05024	Eukaryota;TSAR;Alveolata	0.959037975	1	sklearn
176da76ea7b6d077c5dbaef38afffcb6	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.950081299	1	sklearn
177190487491511d67553e28616547b0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.999051838	1	sklearn
1771f496bbe0bf960b78fffc0f0ca7e2	Eukaryota	0.998060809	1	sklearn
17739ce5939f45bac882d532632f1f20	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.977529762	1	sklearn
1775e78180d65a336673d2cee2985ae3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.999996991	1	sklearn
178d26e410dcf838f59bb8d68910f9ad	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;		1	VSEARCH
1798f543e38babf0805203cde5ad2879	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.821159515	1	sklearn
179bde71ffcb5b2798f66c041c80758b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;		1	VSEARCH
17a0271206d0e043eeb28c0061f8da40	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.999247286	1	sklearn
17a98ec0393f3b0ec0547bb024e3c052	Eukaryota	0.986673449	1	sklearn
17b2bb025d220f2c4db67a28ecff062a	Eukaryota;TSAR;Alveolata	0.887171461	1	sklearn
17b61d08d408097c41aa6d63881dacd6	Eukaryota	0.996251786	1	sklearn
17ba35c08f05f8e56526d72169c5763c	Eukaryota	0.992901965	1	sklearn
17c011512c7cd44518a20968b42b3bd1	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;		1	VSEARCH
17c6403d246da69a72a02df4054d1ab3	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.941543184	1	sklearn
17c737d614939ef331d52d339e48b29a	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.996827245	1	sklearn
17c840b152e5f99a6a0da72dff440603	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.838434476	1	sklearn
17d1ee8963e9d335e483f959aa8a412c	Eukaryota	0.996634986	1	sklearn
17d44ef42393d8e726d964d056c457ed	Eukaryota	0.988409676	1	sklearn
17e0036884d8a37f2014f33c4bc87631	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.999937777	1	sklearn
17e2980d11aa9d9888aed3ed52ecf0ee	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	0.999401647	1	sklearn
17e4dbe8c80d70151c753c59d0fcb1e9	Eukaryota	0.995202377	1	sklearn
17ee472b38790a176214e649dc752d6c	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.999554014	1	sklearn
17f454c2a9dc6458c7dbbcf7d7a75a3c	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	0.999571735	1	sklearn
17f6957b1d0bdbdde5c7c2657d85bcf5	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.988360753	1	sklearn
17ff11b4be1d10fbd40db7a4f821e4f0	Eukaryota	0.995716785	1	sklearn
18035fe2c423c0b82c54272da4c7dfb7	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.999066003	1	sklearn
180c052a351424a4d22f1536332db715	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales	0.806237258	1	sklearn
180c81f7aff4cf42c7f6fc06152911e3	Eukaryota	0.990402459	1	sklearn
18121b9af736136092e85bff05b65bd0	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999999973	1	sklearn
181ea4b44f7bc523b1045655ceda077b	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	0.845269717	1	sklearn
181fb2707635eb8728c3cc8845614454	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventrifissuridae;Ventrifissura;Ventrifissura_artocarpoidea;	0.991693027	1	sklearn
182281fb87ebd7237162705af770a2d2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Ostreopsidaceae;Centrodinium;Centrodinium_intermedium;		0.667	VSEARCH
182341cf706f8484f6209e07ba597bd9	Eukaryota	0.99452389	1	sklearn
182a717f3724d9f2823bdce738e0b8b9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.986919109	1	sklearn
182de33f89e0c5c586e83fd71fdd5c6f	Eukaryota;TSAR;Alveolata	0.857411889	1	sklearn
182ff3c435ce7468a5f7759b3689678e	Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales	0.999806376	1	sklearn
18330e6cfa7e5d313738ccba8b7d7cb9	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria	0.999992826	1	sklearn
183748ef2b985ae89a8355165efa3909	Eukaryota	0.985150889	1	sklearn
18408b53826a2a544f152eb119c3911d	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.99854227	1	sklearn
184484e999f13e448991f5a7970250df	Eukaryota;TSAR;Stramenopiles;Gyrista	0.968749205	1	sklearn
1846144a32ad544a4777445916250024	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.879446439	1	sklearn
18518356036cc635a2d435a8dc522e23	Eukaryota;TSAR;Alveolata	0.818491041	1	sklearn
18593138e2406e330670d75f8d0965b8	Eukaryota;TSAR	0.889318154	1	sklearn
185ea8fc1ed43275821b2df672c4a968	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;	0.997189617	1	sklearn
1860a30cee901707409bfee3b2a21b3f	Eukaryota	0.995903431	1	sklearn
1862932b81797cdaed26238dbf85270f	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonemida_DSPDII;Diplonemida_DSPDII_X;Diplonemida_DSPDII_X_sp.;	0.998199419	1	sklearn
1868a99cbe1e88386e798d35ad222573	Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X	0.999977294	1	sklearn
186ab8d975c25c55738ee2e3619bdb40	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Pterocorythidae;Pterocorys;Pterocorys_sp.;	0.999971724	1	sklearn
186c741cb9a5c1643c01ed8b2d1f8e8a	Eukaryota	0.996847864	1	sklearn
1871ed4558b2438fa5fb79ec487fd28d	Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetales_X;Spizellomycetales_XX;Spizellomycetales_XX_sp.;	0.997436644	1	sklearn
1872015d09c16ccf8189de2fd10cda8d	Eukaryota	0.997364633	1	sklearn
18739c004e2a0961578194e59c364bfe	Eukaryota	0.99570887	1	sklearn
1875cd7a4cf689158db08b2f22d5001e	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_F;Acantharea_F3	0.871318336	1	sklearn
1876c23ece8ebc3cd4f3c2d3bbcd08e9	Eukaryota;TSAR;Rhizaria;Cercozoa	0.818394469	1	sklearn
187caf8062b10f369f49676bcd4bdfd0	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria	0.999999995	1	sklearn
187d45f5223acd3517b845d74ed6c612	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999999924	1	sklearn
187fc8e4eaeab99af10311601bcdfde4	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonemida_DSPDII;Diplonemida_DSPDII_X;Diplonemida_DSPDII_X_sp.;	1	1	sklearn
18a00d788d0523960ba6528f07422213	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella_meneghiniana;	0.831259723	1	sklearn
18a23773337122ff6bb2f2bb79e8fd2a	Eukaryota	0.999999994	1	sklearn
18a64a6030721c07d4163d633fd189cd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.951450275	1	sklearn
18aaa3f289a51916908d09a9a2348c06	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	0.862569302	1	sklearn
18b2f960e863f3915d203e2ffdb9c5fc	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.998916705	1	sklearn
18b8d3a240388ce51b352ffddd00adad	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;Rimostrombidium;Rimostrombidium_sp.;	0.824801392	1	sklearn
18bdff738520b609e1331790c84ebbd7	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_B2_sp.;	1	1	sklearn
18beb7dfc51b1c9fbab01d7708a90355	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Taphrinomycotina;Taphrinomycetes;Protomyces;Protomyces_lactucaedebilis;	0.92276032	1	sklearn
18c72dab999786b1c2a40d56b86b7664	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina	0.864457762	1	sklearn
18daa4c4f858164b7a9b77e98dfbbb33	Eukaryota	0.99438068	1	sklearn
18db45b4f0ab0dc08d8c42f8e2979a05	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3I;MAST-3I_sp.;	0.999556653	1	sklearn
18dbd28aaedd2e31eabfdd63dbe86aca	Unassigned	0.994996073	1	sklearn
18ddadbf96b734834b1ca8cd7f8f649d	Eukaryota;TSAR;Stramenopiles	0.995785673	1	sklearn
18debd7a03cc4d6fe5ba9f0b02c3eae9	Eukaryota	0.98440693	1	sklearn
18e46260fed7f288a731d086b8327f7c	Eukaryota;TSAR;Stramenopiles;Gyrista	0.813929459	1	sklearn
18e47487e42f7ead484d26b16292d652	Eukaryota	0.979354142	1	sklearn
18e4f4b902682bf81f079e910870efb2	Eukaryota	0.996979174	1	sklearn
18e7edf06ad768191bedf112db21632d	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadidae	0.99655964	1	sklearn
18eb073a0f9d9f1e64a95a2391fc2239	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.872801784	1	sklearn
18ebbd7aca976eb9b405ca8c56861a6e	Eukaryota	0.993251929	1	sklearn
18f1c13ed5a2c11baf270697f9ad2f46	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria	0.999983738	1	sklearn
1904552e3deec846b0a7052670d010a1	Eukaryota	0.985654703	1	sklearn
190ed03d48a93e11d9796cb7ba288826	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;		1	VSEARCH
19129465fb3d7bcc1576b931fc89e5f9	Eukaryota	0.985200677	1	sklearn
1913028bd059ee0ee423dae4adb9fbb8	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales	0.972802982	1	sklearn
19194638e2bfc879855a889eea139730	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa	0.88976164	1	sklearn
1928fd6d76a991ad92654b7d363204cd	Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinella;Globigerinella_siphonifera;	0.993294045	1	sklearn
19293ce30048a641192dfffffcc9ebfa	Eukaryota	0.99876432	1	sklearn
1929820c61bedfe13ce690638bcfb9f9	Eukaryota	0.983216147	1	sklearn
1930303d5bfcc9915bfd43091c0161cf	Eukaryota	0.999234728	1	sklearn
193c9d2055a215c32fb66648d69533ab	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.958493175	1	sklearn
193e2b8da6df5eb0c470567ac8183298	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.952468508	1	sklearn
194735d18aa90594b4521b23b2ccd013	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22_X;Dino-Group-II-Clade-22_X_sp.;	0.996876659	1	sklearn
194e8b9c5d767bd9b0c8369351924025	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.833048595	1	sklearn
1951413e64ce127ecf02e11850043da7	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	1	1	sklearn
195d979f768057ad1bc1a4bf7a7bc89f	Eukaryota	0.996265342	1	sklearn
19671d71986ba57ba3c18d646a24f9de	Eukaryota	0.995768667	1	sklearn
19679cdf761d64396a3d293df71607ed	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.999292887	1	sklearn
1971a3eb707eeea2c43dd1f0350a5aeb	Eukaryota	0.995227206	1	sklearn
1971f8abd3c88bd480d246c2130875ab	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-27;Dino-Group-II-Clade-27_X;Dino-Group-II-Clade-27_X_sp.;	0.911573115	1	sklearn
1973da97272a374c3e108dc0d07cbd6b	Eukaryota	0.947978695	1	sklearn
197646e9a997c7f54ef8818901153315	Unassigned	0.908685254	1	sklearn
1981fd23563553641bd4773d422b76c5	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C3	0.886953183	1	sklearn
198bd7ff49bb3afee3a30c08e11a1d30	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;CONThreeP_XXX;CONThreeP_XXX_sp.;	0.996782701	1	sklearn
198d166d4d06b68d54b8f5d33fb86cce	Unassigned	0.989067049	1	sklearn
199a982b65f940e961085b560511a07b	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Triospyrididae;Ceratospyris;Ceratospyris_hyperborea;	0.837693664	1	sklearn
199e4172064d6e3a9f8cc87f23ec6088	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.829894624	1	sklearn
19a8430a1025a3cd8d1f191236b6d626	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;	0.999999916	1	sklearn
19aab20a58e46d4e9336a0f41f13b4ae	Eukaryota;TSAR;Stramenopiles;Gyrista	0.872177018	1	sklearn
