,0
2da8dfc4d622f337008db8770b62bd9e,5755.0
581f47e35630eab9b8e6e62137221054,5743.0
d4bc140390212560c2323e75cc4b3645,5669.0
01b9aed5d09ff500d5eb6cb83dff6d3f,5639.0
c290a32742b910cc42e8e742c6d60a6a,5457.0
c31253edc7cb31dc3566f3bb858ed32c,5432.0
649f8ca71b04ece6e3d26c7a7446f4ca,5324.0
2d1711c0c3c2c08b79887bbc08eb7cd1,5286.0
7e5ba1add32fce21f74474cf37542db8,5284.0
55d55e28e05356fd996994d0dced4dce,5252.0
10dd76f6d887d5ed28f671504d18890a,5204.0
42c8bad4c26beeee4d78d914227aa95e,5178.0
180c052a351424a4d22f1536332db715,5158.0
38ee662c4af6bacf0a58e16982a1d50e,5156.0
4dac45ab92e132e862b01b02d66ed08c,5135.0
7542b2103132f8fd1b675f0363af066d,5124.0
cac9eb8d36f4d8b2d826480153ae7379,5087.0
d16b9f387bebf1ea85227c893f6ff2f8,5069.0
22426ac7481e2546de47146b524de990,5069.0
6ff11355945f60ff9eb4489a0fefa0ed,5021.0
78c476f3570ed5e376bfb3fc326d4ad3,4970.0
b615adc3b02ae1756a00c58ef6d7eda3,4966.0
282571b1cf1fa5df2f5a239b64ed78e3,4960.0
be3b23b65c3a0a5016ed1c3c2d5a3dbb,4905.0
b001869136dfb5c69c400abdb3ca31e2,4897.0
2ea8716fcddb3bc3bd863bad58751977,4886.0
fd013fe718745704f72764f9b305268d,4869.0
c2a41e7241705a8de19fadd950227809,4841.0
0f771a73236f99b6b772b9a35b7f9f28,4827.0
4b5ddf1db4da4bd5948e8379828155b6,4816.0
336a4a59c463171020433c96e2741a35,4725.0
8aadd24c958f48907fa055ce339b2ae1,4723.0
9f21969142733f6883477e698cdb32fa,4651.0
51590c2616dd07a3a437bdbda2ab51d6,4626.0
d9249da743b19ff2e6e979e6d04b22b0,4624.0
eaf6406d1ae74196685f880e93006329,4616.0
7fb074fc887ae6023cac471d3b17f3d5,4582.0
adf68df2b5126d07ded9debef25d0509,4576.0
2bf851b8a801068060e851479fc5afcf,4568.0
d5fa926bb42b03a5a714184a13630b0f,4554.0
4986c929c5a1c1e13f0e3e6e432acec7,4467.0
c97e83f81d59f4ac94ae59fdf83d76fb,4464.0
90e53bd46f740bb210932226518e83e9,4444.0
9eaacc9bd4f3eb02717b41326529653e,4434.0
616b49599e047ba686c82f1bee8076ca,4408.0
1dcd969bb63b5875ec6e5240379303dc,4361.0
afcebd8b6924a406c81ff054f7736191,4352.0
1681905ed689d2d285ccbae913a6da59,4303.0
5a437c8bf7502073c611305917a2dfd4,4303.0
380a405f7232df4b50a3d1ee6b5c9321,4289.0
5cff875cbd59335d645fa832d8198961,4271.0
dcd45ec267491c616ce6420bceb1f398,4227.0
4a9abb638e8b413e9034912102d0b65d,4192.0
d217a947eef03f16bbac1f8889f0f384,4192.0
918de8d64e88c72af46a71936959edfa,4183.0
b686b4389b069789c838eed23a249c5e,4161.0
6ed172eb930c968f9a7f4d37bf477b32,4149.0
8a8a92b19e9a30aed21eca0258c56580,4129.0
f8b9e1b7def8115b7d00b693f54a3ca1,4106.0
a7714099270bd3fa1b6c6e977efe539e,4060.0
6f21eed5ce6e87855ee447e7e90f177b,4040.0
efdd0511ae419c68f0428efe568c2434,4029.0
f702e8ab989c92b50f3cfcd068236da4,3992.0
f719c8dd9b927c3606791d622323fe13,3975.0
d6f7402ddae3cd785088d1758b7c1d4f,3974.0
d8e41b8064da586cb5941f8438f2e521,3951.0
17c011512c7cd44518a20968b42b3bd1,3943.0
c69fce851d70c73c17473a7ec88dcf1a,3937.0
a4a7d5d5b34620d65c4230c0c6b77a54,3933.0
173491bab4c7ae21bdc592b175ccccd0,3897.0
eedbab2954138685d9ce5a2c5aada516,3894.0
146017691c26645caece386f9231523c,3889.0
35913e55ca98beff2f76793513b57b1c,3842.0
cfe162f8057e009a30bfdb699dd67737,3824.0
829ab16c2890d75f82ed82842862664c,3808.0
e5e37bb5829d6503a2272f04fe958cf5,3797.0
870ad80f9ccffb31c088c3991795ed29,3769.0
fd9236dd367b4aeab2f323ed7f285c13,3694.0
08163ee0b33dfa2521208f46468f2ff6,3676.0
e0fefa89120228a28e2699dae46af3ea,3659.0
c573e4c297faf69ae57d32616d333038,3657.0
0d11547132f31c7dc0c5c7cbf237b83f,3654.0
9c85c0e157de0db13cbc993c33917f97,3639.0
40e46bc22140a81c20a69544b8b16996,3627.0
6c6cf16fb21bef83332b62da58a75a45,3593.0
2f49152de392ce902f838bf73bcfb321,3573.0
d012d180ed3d7bbd64b0af867e6087fa,3566.0
3c53f4a7dff95c41c638df2bc046dd81,3538.0
4d81c85638d834a9bea90b14a7582510,3519.0
5e8385c857748e608fec88729276babd,3466.0
874d6e065cceeee674bccff1844448e8,3442.0
20eceee3b9e532953586d5923627854d,3408.0
3905fc1ef9495ac90cfa017a3fb18449,3393.0
016ab1cfad3534e7a3d79a4c5f33033b,3365.0
3344e0753b88c8aa8359d33c943a68f5,3340.0
73686a6ea050eec5f17149fde074e63b,3303.0
bd577b69fd49161974972230ef4a8bb5,3288.0
5c667e242733bed1ee38d0cc8ec6bd47,3278.0
f6d85e159abaa9953f14cba6e59c3654,3275.0
20f0b47c558cd88d152d2956f9432b1e,3267.0
365c7b8a2b619da4d520dc72698a3a6e,3263.0
a03193681ef5df7784568220c6f4b717,3258.0
57d44f29eab7b6f3af64443d1ddf8769,3256.0
b537e6ab8aa99341f8f6004597ec41bd,3246.0
48cb23c19ef8bd453acbef9773ca235a,3244.0
9c9aaa7c409c6d9106b49b1087f77f0c,3243.0
ec595ce5f6412bcc4170705dc658bee8,3218.0
19a8430a1025a3cd8d1f191236b6d626,3214.0
901b1bd17202c2d6093ca113f82ff323,3187.0
7eaff1ec85962fded790f32ac7ca2e4c,3183.0
e079e483ae89850e86d9994f33ca4cd5,3179.0
2b1c7e160a752016051d1a3d259c7272,3162.0
efa56b33b1e2c16dbdb7d9317484c530,3159.0
2d1bcd40dc7ff6e41f1c2564c57a4f2c,3153.0
0da8bb13740b6a95b4343376877c0ef3,3146.0
e68bba212fbd44b425dd71364484c711,3140.0
ea202d96685bcca4df1dd4b80ee4eeeb,3140.0
a6e6ec0df1177bfce8cda5316cc4c487,3122.0
2333272e1bcd5ccf4af97c62b9ae1863,3119.0
cc1e17a1f2e57f309fd3794238cd57db,3090.0
67fc1cdc1f12290730faaccd37da8d37,3088.0
c395045c77b45d44c2fcea1c3f68449f,3082.0
86255ff7515dd1c5553eb3a09573a922,3067.0
475d60e8c3aeee0109a3511700c0401e,3039.0
9327559731ef22c33d5613908e7a91d1,3022.0
90084cb1a8a67ef1e2519a14eb343767,3012.0
59cfb6ceb61511d4774fc85810c5dc42,3006.0
2293c6532748127b41c8b55111de5292,2998.0
c016342061ae324c129bc512fde0a501,2993.0
fcfc6f8c1d9bef6ad49a55c078a7143a,2992.0
5081d3ef7a487e0d3aae5ce55f0c2b2e,2962.0
ce654a342b8643099960168d95866fcd,2961.0
4551201f130775a70018574f8672f387,2941.0
3e08328d219887177dec3786792f77b2,2939.0
f01c39a23314684e624a7472171c0377,2937.0
8f9225e1e4a252c358e2c915db1ad24a,2927.0
ee86499891f7d3b55d86dc56cef4437a,2918.0
4d00d62e236f1c87af60f8a38895c872,2916.0
20b4acd2fd18cace35e32bddf48e8b93,2888.0
c078ee4848492a10deaf962396ec3d04,2882.0
c980e16c7a927570f0e8e5f5c2641487,2878.0
f33a38e61dcb89b54267fb115af7a906,2876.0
de12a1da04e16927fb41552bee5f951d,2866.0
b746ca4338f279ee2cf92de003cdcc6c,2842.0
22a6ccf661d8035c3e8a4b21287f1fec,2837.0
f90a6572423cd2e01ebee7538f0baf49,2825.0
a11472067a0f6ece0b7df63428717f7f,2816.0
b1026ffb4c40c140d7b73cb2d7f1ecd4,2815.0
e1f2dc6ca63aec5746d9321b41a4aa8e,2813.0
019f86ec710cfd5113d6e116c7acd466,2811.0
7b40b934d123452bfbd5ab61986d5580,2804.0
feee17f165e19f28fe1baf7c255d4f9b,2802.0
d778334c1e6dab90a4e476e1f9178837,2794.0
0fa6666848be0c5d5c36a95cc588604c,2793.0
678a09060dde7dc8cd9b03a7aca7e775,2776.0
3a6f481bce083ea378b2f8add43171af,2766.0
ee22bf3eb3da537f11ee8a3e1c515cda,2760.0
6cc3fb194d9111c81d9d6644e473230c,2746.0
dae693c200dfef8f074372ad42663b57,2739.0
1bb66042ac7794ed2ec3834ce78d43f1,2735.0
22a30bb8f3772932021dde7b345df6c6,2722.0
6302f43e32a22f5bed456073d557779b,2718.0
52f87022c93a83172ea71f3be55af41b,2717.0
f0eaaa77715471a17a558cc79ae743cb,2715.0
f9b0088bd1e418b640efeddeea5c7538,2679.0
c7bc193d9036b9e23ee7ac27959c4e1c,2669.0
975e712bb4fc18db1ac4430586a0f996,2666.0
792972f1ede5928ea461e61690c7709a,2665.0
1951413e64ce127ecf02e11850043da7,2659.0
20884ceb51f3e569fb82596cc1d65dca,2649.0
ff1a026d8ad9f5a31f66e92cb60ec2fe,2647.0
27543ba4064f085621bf5431173ba6fb,2635.0
0f03b32106ea0d518107b952a3436b27,2613.0
e5be01bff7f8f1e2af5bfe0d48734a18,2581.0
99e543b932a6fd841ec8967d5672f9d0,2576.0
052686d6eddfee9f88fd9f07d78e1091,2573.0
00a8ef3cb48c452627bac62eb412d8e2,2563.0
90979f80fb2c497c2e42486d9da5d4c4,2556.0
681981f442955339df0f6d49b657e52a,2555.0
e809939785f206beb5658e6c31c2664a,2548.0
08cec5a0ca5a72bf69f8d96a5758e9d1,2533.0
15bcd5701bbe06731315ab89ede69f66,2513.0
4a406751174d30e1512585a942b580fa,2484.0
d51c1867b9c23f1888ba8d80c0e4d571,2466.0
b78072ec70632dcd920f735158d25fca,2466.0
f5c3c25577d38b736a412150819caf22,2461.0
7193566959a9368d22b77bcb9c02c197,2441.0
57fef5f0b179ea777aada469b0113376,2440.0
bd6c8c7c42d9afdceb2e6e2f3b502693,2427.0
9d2519bd7d6dfb04d858596eb83a7496,2421.0
20e1a3beba826280aa98c446a936b0fc,2417.0
11eefcf164ca0885764a1da0dafbb3f6,2413.0
e7f39b1833f8444f0663da0696f581a2,2410.0
977aa957bb08a2494eb7a21edd9d9154,2409.0
ffdbbe8ceffb57716b0ea5c50b399dfe,2407.0
41b21aa7189016372b758298279c47b0,2398.0
0a1c9cddd1ded48440759706ab244377,2389.0
d6d6e4f47fbad973a7dd51c084661351,2385.0
943fb44124e245ca77768f5777e41b83,2384.0
8a9d46653564bb25c5ac432cdbe030b0,2371.0
9beebe8fe438b2e1b863d423d491b268,2356.0
c345c95a61167c03fb0c79e338c036e7,2346.0
62f62428454cda54f5a5555a9221dfa9,2337.0
ec2425e531da02088ddb9f0e1c7c6a27,2336.0
62e44a44c5a248e7e720208be1c18d48,2335.0
221ff92ae9c667eb366af8a310bc3f48,2332.0
ad8fcc982833e9b6480858398f5c9fd0,2321.0
e9b8ff7551092d7559bf29fc5f45da30,2310.0
849a7a46a697671b9e57a79c200edf60,2310.0
75259d322493e5fc692a8b472bae6419,2306.0
a4dd2f4c6b4f652c89041784b64e72fa,2290.0
83cee111f67505f7e1a2e82b53d40474,2281.0
b1f145f11f6f81aaff2b0a4af7530394,2278.0
c95b0d7b23ff62b70134ad0839901383,2273.0
eb4e02a4de420426dc2277e6f6df904f,2273.0
f78473d7fd65314584a76368c7023321,2271.0
1f4438fe90a5e02871904c83aa6f4cfb,2266.0
9398c87336952b8359dd6eff61ae4d8a,2246.0
23824b6f48ad4f13b8f7e2b9e37b4e7c,2241.0
54a79b63906ee36dd578d49b37956454,2238.0
174a0566aeffdd179b1c4ce0de79d23c,2233.0
7fd4cdba340e8bc1489e2adecd7b2154,2214.0
89cedc9524c863b5e43ee0d8f1c5a04f,2198.0
afad67c406754aaba02045b8ca62b128,2193.0
3d99bffa66444f83bb6b99853d8de2b9,2177.0
681f874060f7a30cf6bd32d98e817a70,2137.0
fe77f357199ab07123e5eee5fbac80d1,2116.0
55dbdb5f821b84aeb03c4550b277a1b8,2110.0
be06d587439a87b22ee4b42621452a20,2105.0
0c81e1c0729c50e59711b1d22b692729,2104.0
1e80f707bb23971cb222ac4890e0b0d8,2078.0
0bc46a31f5e4e8dd7b36498af3c2deaf,2075.0
ae4dcc4a3ebe278db658a15884d04987,2074.0
e535a973db31fbed66eb8b71c051965b,2062.0
4835b607e106948088245cd87f5bb734,2061.0
a06e03b963b73513e97bb72b3de84be4,2052.0
d1ae5258855431da6cb5383eac9c112f,2043.0
471aaa08e2d062da0baec70f89813dd5,2040.0
559c4925c6dcc378c2bbaa17aa5b73b0,2039.0
a9764417b405e6ea333449ee635b1f42,2027.0
18a23773337122ff6bb2f2bb79e8fd2a,2026.0
ed6da2a68f9cdfcd6598344113e920f6,2023.0
848d5857e3914bd35b5d86d6888c8dc6,2022.0
33340ad26a4683d71e05b841d76ac6b3,2007.0
97d30e9429bfefd4d3f158473ef5b7b9,2005.0
240af9550829bb145b55f8c86dc93658,2004.0
cd5f45fcb0d2c8f9e5e6ccf247fec177,2003.0
e28fd126aa6d14613f91c67d0d9d64a9,1990.0
f60fa3398938e5e640395b870e5169c3,1980.0
3f95c78eff78352273cc088e9ea06e10,1971.0
fae772df694f6277e58fe76ad0d2260e,1970.0
10ae654f139c057a6c0cb5257664d752,1963.0
adeb54c6a00bb97e92a41ff451bc501c,1928.0
4ba03a59daa9a3ff611abf86337d599a,1924.0
487c2227fa315695467b5c872def41cb,1922.0
b7b22f5f3d8356c31411ab407516715e,1917.0
61ce4f22fa57eb386eb961d13b9be71c,1913.0
721d589fb18e328fa75cc053bbf99614,1913.0
b12b476c9a5e9a8a6b056b053ce3d941,1902.0
16298355fe17ac3527a559bb808381fe,1894.0
e574b08e7fb15a19b28bd962d141351d,1890.0
94a75333eab8f76c0dbe54bbb3b4ca58,1887.0
b671a4d6748f03a239f34ca8e0d2badb,1886.0
4c57d97d4d2840bf2f70c5bc1989a49e,1882.0
5099711a1a22847fb186a4492005ab5c,1881.0
51e29f43bafd30987c6ed26cabb3e8cc,1868.0
59b9ec9925218437eb429158ec79ec2c,1867.0
1513145d3328b5611629f301d9a08b88,1865.0
2d0df6a04fa92c2701ef294d85591efd,1862.0
61e1006b1a7ca814afef361364a9f26c,1862.0
cb0b5a6fcabf6b6620873599edda5677,1861.0
3033c9cce1906542fe3714044bcaadc8,1850.0
878d19a022722b081faa8c18095005b4,1844.0
3411fbce4225a3f111ec136cf9279920,1839.0
029337ec8003b5aa0dd9df6b58b6de3b,1835.0
36f7cbab882cf8afd5ad78ce39f3a635,1832.0
af3c7f7f7b05d5cd51827708f1d7ca45,1820.0
0c414ab39ad9cbe634e7463608bbe3fd,1817.0
3a2de2fd0bacf124814aa519e19e4694,1812.0
6e805a4d0dc86dba53f90d1ec44adec2,1812.0
eb260b2262d409a9d7799c3f6dd3ee19,1804.0
9aaf73e5e5afc560473198d07afb9f03,1797.0
f64df3aaa505c537598ebb7df09ef854,1750.0
86ff6b9245b461c8004e0fa1504e5901,1748.0
d2c0962334822f5b208ff55609c9728e,1748.0
1d04c8390fa7f8666d3590c671d5243c,1745.0
bd5526f459a866bb09f3c55cd32cdd70,1732.0
459bbe6cc5b2a59a9275309f5a380b1b,1730.0
8a975104b239d259438ed7f6a40feeee,1729.0
cb634240f44b6c54c17782bee0506bab,1727.0
fd4727c73af206d5bac2a00d877dbc42,1725.0
0ae87e229c9846270aa798af93b44825,1725.0
dfa4194536c9a71df7d1d093142b2a27,1719.0
2dcce2fa5f593460a9ba5a02dd68578b,1714.0
ec378518da8d5249ae3feb184ab336e8,1712.0
1771f496bbe0bf960b78fffc0f0ca7e2,1711.0
ce58cd5e9d20e958b7aab8c081811b72,1708.0
dcdb6d539dc5482e8a837f45b238ecee,1707.0
f128862944806745d01e9da30ad7d911,1704.0
8a29f0b90c0eb8c3458a69f18e47a974,1676.0
461ec820e002a15db6eb7be1482bc92e,1674.0
117e80b6a515a3474478e8881469b994,1666.0
353ddef734538fa05e2b6b27f08955c4,1654.0
3766b03c7bd96913386ede5c52a6be3e,1648.0
78c12531cb7dd691ba2099108f4554a9,1647.0
2076e7b6361a62838d5a06a2556b957b,1640.0
723da38efe2bd6b4b1e74ded4c293630,1637.0
3bcb843cb6d4464f8a81776f5384a0cb,1632.0
cc3234386714f36a8c0a259ffa463072,1632.0
1981fd23563553641bd4773d422b76c5,1623.0
19d9d70faafb8a26b4faa1f92dd3cf4f,1622.0
91b50c84bd8888f7d3b2daa582b19a84,1620.0
87dc62f9d5f8cc7499f811ac1c4bcfc4,1618.0
702a5d21dfd4fc1a10978623f8e39e8a,1612.0
f8f558ccfcdb2bd633393bf02cbb1427,1610.0
adef064697e5a4aa2858c37a11272e79,1609.0
3444074a188c0eff614ed7bccd63356b,1607.0
21ae81368fdbd6e728c8dafda191295b,1603.0
c3d09d9ebf9ebd1092ba58ceb7bd4ea3,1602.0
94f1b22967cc230c4f3262937f55ab62,1598.0
4d5812e6c786215ff73c48b866709a17,1596.0
96302c5943d323181d466e22af75837a,1594.0
6e972c9b6b58bd01acf6a2e4ba598d66,1593.0
c7691b48a9bf73360a26f630f9d6d60c,1589.0
7c3fd6539426e53c133a922f381a5845,1581.0
4cd8a3c38bb999d82aa33393a4f5d60c,1579.0
f1a0153e62b07419a821a262d3ec7acc,1577.0
0f020543b27cbc22df8da73e0442b721,1575.0
5941b0a2ddfe3bf0233296dc30bd9d35,1574.0
22b2203873306e40e82880e368874596,1572.0
ce4e878e068d069663b98f86a4146c8e,1568.0
4e6d53bba702330d6136285ed97fe826,1567.0
569f887d7bf6189d168f22f80e12781b,1565.0
3557a29145a8e47109dd1e13ff26b4ea,1556.0
b24af785e3b4b070fa58ad8803f6a379,1551.0
8aafd13f9a13fe756492f25115bded66,1545.0
b11593d72c7f6f325e94dff3750503df,1543.0
159696590fccf1f1f8005a301c0d79f0,1539.0
cd3a4dd8dd2c9da56acc67bac76e6696,1539.0
4e0a6297504c0e42bace6ec052dc992b,1537.0
1f473fce9576e60215bf08cee543f26b,1526.0
b68377da177492a0a5eef1cb35968e5b,1520.0
8a7bb9e9498fa1cc925d5d2cd4939c7a,1514.0
fd0a41031d0ec171b400ebaa06de191e,1501.0
f1705f15222c36a82a96b595c4df1094,1500.0
