,0
b4d58593b11c64ae0af4dc679332e050,19.0
ffeb4a800b3c0c5286338851ddcd11fb,18.0
bbf3d7615dc4ba04cc4f1415d1816c34,18.0
2d9d0e2b1eaa53da5b42fbee106cfa6a,18.0
408a1c7f1258d869efc36afc7ce2619b,18.0
53b5ac249e46b30c6c1cd20c5c9d0c3a,18.0
48ea1e202943d309fefbeb07acbbc184,18.0
04561f6cb9bad443e5da1ebdd204396f,18.0
839b399b80c59cc422a872b3a4b244af,18.0
41821f740463582191622fd9da618488,18.0
e7d96b2fe3355e51fb2048bf773d81fc,17.0
8c2e3204648abe2016dae377784281f4,17.0
7c01801522e1e4fa3b2017896566767a,17.0
5953181a986e7ed231469df9d4633d5b,17.0
0fa9a39ce5c6418a203d785f2a812fa2,17.0
a0ffca0fdbbab8c5caecafa98574ec4c,16.0
95a3b1670d28cb147b6f437f1a2e679d,16.0
844cfc7d440f7d7f34ee5acabb09a305,16.0
850ba3b68f19ef416317378f251a795a,16.0
79dac0c814b904825476b8404d05c9ae,16.0
ef14c6bb9ae3c1170e45b29849ea509d,15.0
2662b39befc48fed4e530e9edcb3461f,15.0
0236c2517284a825cdd3c1a6e7007184,15.0
8f251ebcef57ed89dc5360699bad812b,15.0
66c3d94a4f5627e3aeb9e3ecf9f08fd8,15.0
2b02e38910b6f6bc8426f01f81026fd6,15.0
a90c97c8b7e676f5024e9e4e15eeacfa,15.0
b5e065ef3993d53639528f1038fa2f07,15.0
d11f10e603efa63904e7759e6e90ef4e,15.0
1e8bab0ad004f6372b3f32b819daf3b9,15.0
d61a6e8a193a16d5dc7558838fc8d745,14.0
3354f5ccc36ead299cb2d7522553b3bb,14.0
d1bea6bbd9d86f7878e918403a8bc362,14.0
ade4cc5c985ef2320bf98ad1815610b5,14.0
95d33bfda15b8d47e21bb793fe3be20f,14.0
2894d71463407f3bbd2023e30f9f7440,13.0
d159f1f43dce62bd72d8883079620f7d,13.0
263ccd946188524c61bd9829637ce63c,13.0
479e4f12e0febb9f8394be40c9cb1858,13.0
56ffe703948efeaf9a646350cac26921,13.0
eb516fcc88bc15f27389528f7e23623c,13.0
945efb6cab79d06e367870c4f9bc676f,13.0
f45b552c61bf6f5814ec62e9bd65bbad,13.0
99e44c90fc18eaf5099b20da2c51fe69,13.0
c17c6378965bacfcfa51a01a7e37a446,12.0
91aaf2719c05daf4626eab98413e8bcf,12.0
29a6966a44f537a50e24fc3882f557d6,12.0
ace7c5e6b71c59f935379c2f7874d3f4,12.0
b2e1344282e3aa0768cd6ff1099280a5,12.0
9969d9d2bf07cfbccfd30e150f9781a4,12.0
2ad48c84410b8053364fdea5cc59fd5b,12.0
7d9c734584ef84b33213c3bb17ef24e7,12.0
30289dfd957b72ed86b02f6ce05d033a,12.0
b840401829b3afec1b43ec34fcb4a120,11.0
627383f59d76e0c3252775dafe5e4cf4,11.0
ea749ae271b3cad7b4da02c4af1e5811,11.0
4e2731a62a35124d3fc884a049eb4fad,11.0
0159ee7a4ae8542b084318717d36527a,11.0
269ed69c665976b78f31e4ccaa7887ab,11.0
5a50e8c2605a315795e2230764883416,11.0
cc2be40a53475ffcc049703af83677ea,11.0
817dd273a5e9e851b7c6b5e600a228ce,10.0
d5c2d5525c15b03f910a74605fcb2e7f,10.0
37681cefb6cb1043d823d1c73335a438,10.0
81e82fcb292a89e7f63af97126d97ec2,10.0
b4150558b269c64c85a5c79805ea4678,10.0
b6777303517dfe2ba1fe2e63cda3bf82,10.0
04d33681c97cbbba4703a46b090876a9,10.0
47240dc47352abaa4d9fa2a1fa5b85c7,9.0
e8e8b19541a0093a28a2a699a75e7b48,9.0
696469e68497b8e58b523edf8b4a3581,9.0
3c937a230a559e1f536a839145ad508d,9.0
36376dee943da70d888697d3865a7d3a,9.0
2cfa20e53f6a9bcd3df6c694c06f83e4,9.0
03a9d9338eef1b468f7fae2839409d0e,9.0
9a570ed1394f05bcfdecf88a674e206c,9.0
5081a2333021c38dbd6b8334bdcff438,9.0
0094a0291a7965827b291d5e4c08b740,8.0
4e821be00c97b65a13d69aab47a3a49a,8.0
5f639bd5d231c5837dcf2965d833c1d7,8.0
0e7ba16e330be63208351c3b0fdd6a3e,8.0
1fcc76cbd7bff9a6dd69e70490f8ac99,8.0
ff12ca99c3639ec43d9a2712570738d3,8.0
0c60291287ad7e51176eb6f07db0fe57,8.0
36707929214c65cca52e871b3f9269f7,8.0
1e528eb7205688c703b66a6e90301fdf,8.0
75587b85dbaaf4e104eb09260dc13c8b,8.0
fb1d16e15669df399db2dfd6c0559270,8.0
22a3b60f2c0adf41c5c26e5b30bcfb09,8.0
1d53866c9f0399114eca19cff52dc3ab,7.0
aff86341e9a1c6a6468f411bec09fe67,7.0
bf2d290cbc1cfcdb67a77f76b39d2e77,7.0
9411885d33323eb3c19b657aa3996863,7.0
65bfeb8b0ae54c50fb7f7153a7e4e895,7.0
c9b4d6f36ee105755764e820ebb83b5b,7.0
8178964103e0e9ba4255358e5aa144ad,7.0
c6aa5e6b7f6ea8ef63ecc8b61ac93394,7.0
47d3941b8cd8332cff4561f2fea49276,7.0
0325559a25c3e9ecd6a3aa47d5f2a5ae,7.0
16b73a187f92d06a0083c3d6d1585618,7.0
43249c718989fa9d7ede91f6c6c36579,7.0
c926f2f006ec896b905bddb781bcf12c,7.0
255292bc936a67b06dbf0c9c74557b3f,6.0
7c5b3807905936da4a7300448c412af6,6.0
d0fde570aa429db35ab5aa9dafcae17f,6.0
bcfe12a84a5829735ac1156b0da4d8cd,6.0
c5cf062f1e3b23994e5d582c813a8beb,6.0
34b1241de0ac20359e0e521d41422303,6.0
7eadedc958905fffe4adf15365f84207,6.0
9d8a12d500bf2da0fc70558372c48a67,6.0
8c65a274fb8f0969075b5cd3234caf08,6.0
1d02cdda1fd919a1733738fb3bf190fe,6.0
3e1ce04e9cccf218bcc69302be79770d,6.0
e312365ba46a2bed71c13a21d60c6650,6.0
a487f88dc244cd32c5138b4798b820c4,6.0
a30332d509821a12475ceedb126106ab,6.0
354b247842baac121801e1fe8173dc5a,6.0
75dd60faa71c147cab0b13ed77335c81,6.0
625104c78a4cc6ca9d7deac2713c78d1,6.0
a3fc6d990259c29f46e6fedf4c191cfd,6.0
91e9196a65b9c9b5987978ffc0bf7416,6.0
f925802063498537ec4781bbe7a30518,6.0
814800e725a95d892a9069e4112dde09,6.0
2bfe6a496241114194798cf7a3ecd9db,6.0
945189f9aa1fc5330d122c877d9f91a3,5.0
24b90b38d5d69546aa70f4f0bb0f09ca,5.0
833cff7e89a07c41a879e355358e2510,5.0
21c0a245c39c8fe1664205214cfaf73f,5.0
bd47b7123d632cde6818090eb8e30a1c,5.0
0723d861953f2dea8cbf80a801447033,5.0
bda3e52c6eeca2c43e61beada29232c3,5.0
84d4a633acc170217ac71ccf5f6be3c7,5.0
56c4a8dbf5bafcad26ed8d6bc12991f1,5.0
982c72390709eb1cf044cd026146b267,5.0
2ebf5d079a9f108d9e4a910932e0a465,5.0
bcc4ef2a5feb7efa7ce56f3cb8d97bcc,5.0
06caff9aadbbdaf775f31df05576a748,5.0
301c9c74fda56913ebc500daf8606d44,5.0
59e1a64552c1040606034a2f7a319552,5.0
d691759c21a2c66a8869cb85ecbd26c3,5.0
0c1439eaa27254e7c9b4cd3c80ab328f,5.0
ad8bf751583f5973a8e4965d34800460,5.0
22516654dae7faa3e5a07d43a59ffb7d,4.0
4171d999c79fd45b6a8517942e0a5b60,4.0
9b46a32c53825f93354c8306ff33cdf7,4.0
517a2697e3989728f4582a6ab820aa66,4.0
85946a9914ab038f9270e29197bed817,4.0
4d5478dabaf6357d974b77a9dd592985,4.0
1dc7411b5f3392050a7b57ff7236e65f,4.0
8b86b16cb164b9f1c4bc3a3abc663ea1,4.0
a79cf44004c07e31025db281fa912a43,4.0
bbadf55d5a258e93ca7320d272d69d99,4.0
ae7c574405aebc9001afe22cddb8d7d3,4.0
7d5d59b5c61d890cc871a861a14d2655,4.0
f22a78542747de9e9fdf446a92e22d4b,4.0
13113ca1e2ed908df4acab9a0fb86e7b,4.0
df78500a58fde0032b60db5119ab52e2,4.0
b94c722169f623ba4214fa9159c00b9b,4.0
19edcd29807df8527683b2bdd0dedcc7,4.0
5db43078ef2a96ff3cdd272b6fd112d1,4.0
d478534d00dbe84799faa3954d70a266,4.0
eb07cc6041eccbf33afab16b4fb88868,4.0
98fdc3aef8f2a8feb08c5902139d8a6a,4.0
f75299050afeb9c9d6a02e3c8c15df11,4.0
ed45519396896c75f126fcd12c17195c,4.0
3adc5eaeb439fcb3db544ee571e9d4db,4.0
82da14cb4839d25f8e27581804ef7b52,4.0
a3c0dfb104f5583d80e4712cbd17d202,4.0
4a0ae16b68a320e4c4b9d2db753d535c,4.0
d2b9bdab46a9cbf1321c75fbe8f1de01,4.0
a7d0df933634297066ecbfd794a57d93,4.0
e1061ed313059c8648dba40e7d38a207,4.0
b027ff7aa5192700adc15e96e4616412,4.0
fca487895ba94c80f854cbe96fb041a5,4.0
10760cc736ab318e28145e46eff2ad6c,4.0
98d5c459fb5029e00de0065f06f74d6b,3.0
f83f115a8278f92bbbba178ed3c2af54,3.0
9ca5cfba2789cf34abd4a5ccbf5f778c,3.0
500f4198862a145397ef700583fd575e,3.0
714a6b727770c666fcd0592df68b7cdf,3.0
f83d44e5aa2b6baf70fead9112fdde02,3.0
469dd9065daf1343af01d7fc246ff3ed,3.0
10407a74319f0767aaa8bf38d6d2169c,3.0
d36a03310958a7b4daaee16b2830de9a,3.0
a8585e190ceb322dd4f6d929aa859a72,3.0
b236f0679c4db01c2dfa6e280571d32c,3.0
819de454e9830e2445f0eae60a1a2246,3.0
4a52f7893c2005516e943bee9ed3f793,3.0
7fe39b56b715f16e2df3e0c7f0aec901,3.0
c99d7b8e9a45682e3040febaaf46fadb,3.0
700d6f9534fe58837576ac2cf69e9904,3.0
6d9212acf52ae2d75701cf5828e01859,3.0
32714143bfde3ea36d10d6b3ee74c535,3.0
f66ce098f82639af4a8584a33e48c97c,3.0
26dcabd2661f9fa4855fede13080d90c,3.0
670045dc7c3d1e924085f1c2cfe360e5,3.0
9d38fcc759159c909c4723cff9707d07,3.0
7c539adf586fc4bbd690bdd35f87e023,3.0
1d21be26c3eeb47e34c9471abd5f8aa8,3.0
09df105230b1c95b6f942692501f2036,3.0
1d729eb9b6258619695bb2d23b617564,3.0
d71b690a4b539c6a65198b174fbe1747,3.0
38fce79569bd3f104b4a5319652b7359,3.0
4c0fa4fd5c1c6606ffa8be0ab9ddddcb,3.0
5bc9a1150e692d94a3dec211c0aae651,3.0
6451809c5516eb6feb15284745af7a62,3.0
31b014002f0d0ee6153c9220e0e443d8,3.0
95638c1f6a67b84eb9807a2c9c9f6977,2.0
30079567906c07853346e8de617ea657,2.0
aa5987756aa21f159f4ad1ac705a48f6,2.0
fdbe1ca1c46d3eaee676c9c8197f416d,2.0
ed2c254c18c08d4d18a1bac663a62864,2.0
2045d75eb7d6b36dd611f6cabbda22d5,2.0
070990e1d95d84eff6ad867e28492f2e,2.0
1fb85893812e56a0dd1cf46d231133d6,2.0
158868490d319d182a1197b7fb081095,2.0
6bb916a46ddf8a170b2300091321e533,2.0
1e0dc7434fa3fc74b2ff0578b8caf6c8,2.0
f0e4129d8b6d62460c1c94186543d700,2.0
58f251a0cac2508fdd97bc34bf7f484b,2.0
111ce9c2ad375dc774d130efd5173029,2.0
db6fa4ef714982f68697be833c73b8f1,2.0
9e6b7c53bebe8fc11d5c4b98368fdc8a,2.0
b534d559c1cc11a0e7731a4c8634900e,2.0
8cc8d8f95f18c6c069f83e8cb9edc4af,2.0
ab589fc957f5645655f4677dcb5302a6,2.0
c6bed5e99299b71dba1e43e70199c069,2.0
278325f08a5eb0859560989f502ad58d,2.0
1f044422039912f25f7e4d72aedd36bd,2.0
3ab387610552e032392935bbe6a83fb2,2.0
b860d1bc8f1c75384f31e9c74d2786fd,2.0
05efbb4c9293267db42180fcbe378ffb,2.0
93d95da51b2e277e33120ffcfc1183db,2.0
2d8ef03e653454529b43311e977fdc6f,2.0
54659e9d1080d7ed127129c40361f82a,2.0
0b0c6436cc727a137c8c1bdfb65d6d52,2.0
10005be236319b6761bda55609224b7d,2.0
6c6e7816d9b5b36cab89614475eb6cdc,2.0
f5ce20a8f976a7e06a54f3b275248e30,2.0
e356af5d51432414a855cb068b77ee5a,2.0
8595b23ef055a50982e703749b6913c3,2.0
b1be9828371c9512bd03b4a837aabcdf,2.0
6da9abe4cca1d2d5dcc7a199aa4f2903,2.0
